Reference ID,Language,Pic Map Name,Full Path,Hash Value
420,Portuguese,Language222,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Portuguese\Language – 222.png,93fde668a51ff542a707471ff840c813
421,Portuguese,Language223,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Portuguese\Language – 223.png,e972affccfd34211d5a14ff458bdf251
422,Portuguese,Language224,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Portuguese\Language – 224.png,d2ab494c7f8befd6f2103cd6f461e69b
423,Portuguese,Power,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Portuguese\Power.png,99087abd99e52a4edb864817ea383ce0
424,Portuguese,SelectedLanguage,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Portuguese\Selected Language.png,3a293ae6d4a3d55949ebccd5bc6090f3
425,Portuguese,Selection,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Portuguese\Selection.png,b3650a85e5d6c5525b337a23c9f52fdc
426,Portuguese,StartSetup,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Portuguese\Start - Setup.png,66c846990a8491f72844c0a0ff2fd7c9
427,Portuguese,StartDisabled1,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Portuguese\Start Disabled-1.png,5d963b8873934d85525d2f90c938d860
428,Portuguese,StartDisabled,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Portuguese\Start Disabled.png,960732bc6fa6fa8124a3200a63b6f240
429,Portuguese,"StrapWire1,2,3","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Portuguese\Strap & Wire 1,2,3.png",d7f262f766ddfb5d27e15cb8a4b5c676
430,Portuguese,"StrapWire1,3","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Portuguese\Strap & Wire 1,3.png",7690cb1e20e41186eb97ab85e93c89fd
431,Portuguese,"StrapWire2,3","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Portuguese\Strap & Wire 2,3.png",6a08eeb06eb7f9ac01d60621751f8e8c
432,Portuguese,StrapWire8,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Portuguese\Strap & Wire 8.png,5b8aacef692bb00cdbee8dd67253d95c
433,Portuguese,StrapWire9,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Portuguese\Strap & Wire 9.png,33476b971066b7c4c3c2774b410ab6c5
434,Portuguese,SuccessBatteryRec,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Portuguese\Success Battery Rec.png,79dec88f3faef3c00867e2790ea85cfd
435,Portuguese,SuccessScreenbutton,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Portuguese\Success Screen – button.png,2195d57b7558cb4dd47855c2f21b01e3
436,Portuguese,WireSelection,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Portuguese\Wire Selection.png,ed4e4dd952272aa29bd499ccab761f84
437,Russian,"AdjustContactL,R,T","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Adjust Contact – L,R,T.png",92c7a978100e8346c37330f0e0fd0162
438,Russian,"AdjustContactL,R","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Adjust Contact – L,R.png",44680f8f87b7c7fc167d182549fd3df7
439,Russian,"AdjustContactL,T","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Adjust Contact – L,T.png",3e290ff7fd8bcd74d1987a7373a1fa48
440,Russian,AdjustContactL,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Adjust Contact – L.png,791df07a536817c410e69b15c1dc500d
441,Russian,"AdjustContactR,T","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Adjust Contact – R,T.png",6a740959492df23a2120cf2e0c23cadd
442,Russian,AdjustContactR,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Adjust Contact – R.png,f90640df38899ccfcbc60098da08a128
443,Russian,AdjustContact,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Adjust Contact.png,ce34b9dcab78a79abd3cd36b00706dd1
444,Russian,Calibration14,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Calibration – 14.png,6cf4e88df5cd8f9f3030f9cfaa323501
445,Russian,Calibration,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Calibration.png,2dd6b1205534978b19070ab2234af5aa
446,Russian,Cellular,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Cellular.png,dec188f1b3e48a1c9748248b32da1a24
447,Russian,ChooseLanguage,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Choose Language.png,4166218b54cef9af56f899d2f035afcb
448,Russian,DataTransmission,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Data Transmission.png,37fd10c07beac9e298f63d854edd1864
449,Russian,ErrorScreendisabled1reference,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Error Screen – disabled1 reference.png,0daa2ac2dc39e406dbdf234a9dad946b
450,Russian,ErrorScreenenabled,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Error Screen – enabled.png,b70cfe9695408d65163a793ac955629e
451,Russian,HandHeldSelection,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Hand-Held Selection.png,e6ecaf69d44112632e0d70701cd53343
452,Russian,InformationSent,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Information Sent.png,0ae592fd3490d838e767df988bd602c6
453,Russian,Interrogation,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Interrogation.png,3d438374407fd8e1e222e1e6c23442ee
454,Russian,Language214,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Language – 214.png,7e558d4a71a8588ed45f632bad6e4baf
455,Russian,Language215,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Language – 215.png,4456494853e0f0c64e1bc911af8579a7
456,Russian,Language218,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Language – 218.png,a79a9b75a8fc6b09619e677b250ef963
457,Russian,Language220,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Language – 220.png,9e979c05c281ad600459fd0ca5e6fe3f
458,Russian,Language221,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Language – 221.png,7d6f3da2f01ee19f7312a2ecc68d5cd5
459,Russian,Language222,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Language – 222.png,93fde668a51ff542a707471ff840c813
460,Russian,Language223,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Language – 223.png,e972affccfd34211d5a14ff458bdf251
461,Russian,Language224,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Language – 224.png,d2ab494c7f8befd6f2103cd6f461e69b
462,Russian,LoadingScreenEnglish,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Loading Screen - English.png,27b8491269dda5585fa0e56aa5202e51
463,Russian,LowBattery,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Low Battery.png,47294951f5c29f3eab3edde6ca1cd162
464,Russian,Power,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Power.png,494bd1d6f21e211cf3be74c43c5b521d
465,Russian,ProfileDownload,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Profile Download.png,ab972cd6f43a1a6a59e25c0eb8fd2a2a
466,Russian,SelectedLanguage,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Selected Language.png,3ac55256a7bbfaa303d88c2d497cbcd3
467,Russian,Selection,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Selection.png,6fce2708fa80856f3c105db30cdde5cc
468,Russian,ShutDownTransition_OUS,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Shut Down Transition_OUS.png,698dd7882fa471b1e0808683bf3b0d1a
469,Russian,StartSession,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Start - Session.png,bb0ff42a87549f715a523fcca07cd7ec
470,Russian,StartSetup,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Start - Setup.png,e411bebf918d2f53464447800524a488
471,Russian,StartDisabled1,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Start Disabled-1.png,21d6cd0faf35e9db604c5bbb9dc003b8
472,Russian,StartDisabled,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Start Disabled.png,05b47670cb4d1ff92e1cfe0fa6ff046c
473,Russian,"StrapWire1,2,3","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Strap & Wire 1,2,3.png",f0b765bb1bea6917644d5d52207843b8
474,Russian,"StrapWire1,2","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Strap & Wire 1,2.png",833ba15a3b15778d6e16229bf77f5302
475,Russian,"StrapWire1,3","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Strap & Wire 1,3.png",5ea163d6bf437330a66a8951a0ba42ab
476,Russian,StrapWire1,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Strap & Wire 1.png,503c412a4951e5434563f307294c9f7a
477,Russian,"StrapWire2,3","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Strap & Wire 2,3.png",ebd6c97e9a12ba563472a2bd5ac78f93
478,Russian,StrapWire2,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Strap & Wire 2.png,5125cbcfad01a8966b6769c47ba900e0
479,Russian,StrapWire3,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Strap & Wire 3.png,c8909a90c03e86b09cb3a8fe44e4c565
480,Russian,SuccessBatteryRec,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Success Battery Rec.png,358631c97630c7931b64019a8111a438
481,Russian,SuccessScreen34,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Success Screen – 34.png,fc75bcc11a6e67490214e2a194c9c49c
482,Russian,SuccessScreenbutton,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Success Screen – button.png,24d2e4de0c7eb6bd6507cf009177dfac
483,Russian,TransitionScreen,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Transition Screen.png,2403dc8046e720bd721928a0f2db1414
484,Russian,UIInstallation,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\UI Installation.png,e6e216e2446b0a5605cb1a4ba7df4a00
485,Russian,UpdateScreen,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Update Screen.png,938dbf98f8a8f53947a67ed64d304e02
486,Russian,WireInterrogation,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Wire Interrogation.png,804362f7bd42b2ca82ab546a8de70693
487,Russian,WireSelection,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Russian\Wire Selection.png,3f3c996bc304f1f36df3c1de6693112e
488,Slovak,"AdjustContactL,R,T","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Adjust Contact – L,R,T.png",6259199fc092562de6fc0326fa1fa125
489,Slovak,"AdjustContactL,R","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Adjust Contact – L,R.png",6de84b2703b5e74ed19ee083e3b650e2
490,Slovak,"AdjustContactL,T","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Adjust Contact – L,T.png",19b97ed8d6016016f95e4cd0ad9bf06d
491,Slovak,AdjustContactL,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Adjust Contact – L.png,29ba7c04fcaec6f3f50728c8ed8e14da
492,Slovak,"AdjustContactR,T","C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Adjust Contact – R,T.png",73ed223f93de40835900d43c04d4c7f3
493,Slovak,AdjustContactR,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Adjust Contact – R.png,2bc90781c4257d5b7732003e5de4227d
494,Slovak,AdjustContact,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Adjust Contact.png,ef99212a332cad2e9c084a4e4fb14b51
495,Slovak,Calibration14,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Calibration – 14.png,d7a34c62cfe30acf1e41d6e0eda5b80b
496,Slovak,Calibration,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Calibration.png,1cba0508f720fb9bc9c232f34bab0302
497,Slovak,Cellular,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Cellular.png,5e20ab496d22e75900687b795c8b85e0
498,Slovak,ChooseLanguage,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Choose Language.png,d27763d684676cae029bd69e4ac2b20b
499,Slovak,DataTransmission,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Data Transmission.png,f69bee074a362cf7d11c8ffa7ed0d20a
500,Slovak,ErrorScreendisabled1reference,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Error Screen – disabled1 reference.png,0253d3bac3ac50646f8b6b8bee7c2ed8
501,Slovak,ErrorScreenenabled,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Error Screen – enabled.png,51eb251613ce1cf36e0d747e87830ca2
502,Slovak,HandHeldSelection,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Hand-Held Selection.png,b17fbb96e0175eebff9716f943c1b543
503,Slovak,InformationSent,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Information Sent.png,e3317a665ce6b04406af0fb87faf60d7
504,Slovak,Interrogation,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Interrogation.png,fe32d148b67537d9feef745436b4f5b5
505,Slovak,Language214,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Language – 214.png,7e558d4a71a8588ed45f632bad6e4baf
506,Slovak,Language215,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Language – 215.png,4456494853e0f0c64e1bc911af8579a7
507,Slovak,Language218,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Language – 218.png,a79a9b75a8fc6b09619e677b250ef963
508,Slovak,Language220,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Language – 220.png,9e979c05c281ad600459fd0ca5e6fe3f
509,Slovak,Language221,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Language – 221.png,7d6f3da2f01ee19f7312a2ecc68d5cd5
510,Slovak,Language222,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Language – 222.png,93fde668a51ff542a707471ff840c813
511,Slovak,Language223,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Language – 223.png,e972affccfd34211d5a14ff458bdf251
512,Slovak,Language224,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Language – 224.png,d2ab494c7f8befd6f2103cd6f461e69b
513,Slovak,LoadingScreenEnglish,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Loading Screen - English.png,4fb3604d2291f7b4644722b45472150f
514,Slovak,LowBattery,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Low Battery.png,b4f85c3f8d54d15aca1edd0fe0032115
515,Slovak,Power,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Power.png,be0a637d8647e94f85e24543c80fb608
516,Slovak,ProfileDownload,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Profile Download.png,21055be40c8320f1d6b63369baa539ad
517,Slovak,SelectedLanguage,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Selected Language.png,f308c20313ccdddba1eef789cdf1f9bd
518,Slovak,Selection,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Selection.png,4500142933367680e0fa3f613af05dc0
519,Slovak,ShutDownTransition_OUS,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Shut Down Transition_OUS.png,20391fc11686d4b6736eb0f88bb83490
520,Slovak,StartSession,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Start - Session.png,5ff07135047fceda209a0eedd9cf29e3
521,Slovak,StartSetup,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Start - Setup.png,c1aa1d45ce35a4baf6a7e9547f63b208
522,Slovak,StartDisabled1,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Start Disabled-1.png,a1f5eae3e1c7f8349b4233453f1a56e5
523,Slovak,StartDisabled,C:\Users\tdc123admin\Downloads\Test Evidence-20260224T082351Z-1-001\Test Evidence\Dev Phase\UI Check\6.2.0\_Reference\Translations_screens(02-19-2026)\Slovak\Start Disabled.png,7461c76dca264a1d68dac2dbcc062279
